referenceid,endpoint,resolverid,displaycolor
breach,https://breach.gamepedia.com/api.php,generic,"!random"
greedfall,https://greedfall.gamepedia.com/api.php,generic,"!random"
tboirevelations,https://tboirevelations.gamepedia.com/api.php,generic,"!random"
victorvran,https://victorvran.gamepedia.com/api.php,generic,"!random"
guildofdungeoneering,https://guildofdungeoneering.gamepedia.com/api.php,generic,"!random"
civ6customization,https://civ6customization.gamepedia.com/api.php,generic,"!random"
prismata,https://prismata.gamepedia.com/api.php,generic,"!random"
forestvillage,https://forestvillage.gamepedia.com/api.php,generic,"!random"
hurtworld,https://hurtworld.gamepedia.com/api.php,generic,"!random"
detroitbecomehuman,https://detroitbecomehuman.gamepedia.com/api.php,generic,"!random"
projectgenom,https://projectgenom.gamepedia.com/api.php,generic,"!random"
armorblitz,https://armorblitz.gamepedia.com/api.php,generic,"!random"
mythgard,https://mythgard.gamepedia.com/api.php,generic,"!random"
raft,https://raft.gamepedia.com/api.php,generic,"!random"
planetcoaster,https://planetcoaster.gamepedia.com/api.php,generic,"!random"
closecombatthebloodyfirst,https://closecombatthebloodyfirst.gamepedia.com/api.php,generic,"!random"
systemshock,https://systemshock.gamepedia.com/api.php,generic,"!random"
superfighters,https://superfighters.gamepedia.com/api.php,generic,"!random"
thecycle,https://thecycle.gamepedia.com/api.php,generic,"!random"
journeyoflife,https://journeyoflife.gamepedia.com/api.php,generic,"!random"
madmax,https://madmax.gamepedia.com/api.php,generic,"!random"
digordie,https://digordie.gamepedia.com/api.php,generic,"!random"
twopointhospital,https://twopointhospital.gamepedia.com/api.php,generic,"!random"
godus,https://godus.gamepedia.com/api.php,generic,"!random"
thewitness,https://thewitness.gamepedia.com/api.php,generic,"!random"
barotrauma,https://barotrauma.gamepedia.com/api.php,generic,"!random"
themetronomicon,https://themetronomicon.gamepedia.com/api.php,generic,"!random"
deceit,https://deceit.gamepedia.com/api.php,generic,"!random"
minimaxtinyverse,https://minimaxtinyverse.gamepedia.com/api.php,generic,"!random"
orientalempires,https://orientalempires.gamepedia.com/api.php,generic,"!random"
descenders,https://descenders.gamepedia.com/api.php,generic,"!random"
fridaythe13th,https://fridaythe13th.gamepedia.com/api.php,generic,"!random"
pixelprivateers,https://pixelprivateers.gamepedia.com/api.php,generic,"!random"
thelongjourneyhome,https://thelongjourneyhome.gamepedia.com/api.php,generic,"!random"
simcity,https://simcity.gamepedia.com/api.php,generic,"!random"
kingsandlegends,https://kingsandlegends.gamepedia.com/api.php,generic,"!random"
bindingofsteve,https://bindingofsteve.gamepedia.com/api.php,generic,"!random"
survivingmars,https://survivingmars.gamepedia.com/api.php,generic,"!random"
hades,https://hades.gamepedia.com/api.php,generic,"!random"
houseflipper,https://houseflipper.gamepedia.com/api.php,generic,"!random"
cardlife,https://cardlife.gamepedia.com/api.php,generic,"!random"
hytale,https://hytale.gamepedia.com/api.php,generic,"!random"
remnantfromtheashes,https://remnantfromtheashes.gamepedia.com/api.php,generic,"!random"
paragon,https://paragon.gamepedia.com/api.php,generic,"!random"
pyre,https://pyre.gamepedia.com/api.php,generic,"!random"
agentsofmayhem,https://agentsofmayhem.gamepedia.com/api.php,generic,"!random"
mutantfootball,https://mutantfootball.gamepedia.com/api.php,generic,"!random"
wakfu,https://wakfu.gamepedia.com/api.php,generic,"!random"
royalquest,https://royalquest.gamepedia.com/api.php,generic,"!random"
exploits,https://exploits.gamepedia.com/api.php,generic,"!random"
revelationonline,https://revelationonline.gamepedia.com/api.php,generic,"!random"
hasbeenheroes,https://hasbeenheroes.gamepedia.com/api.php,generic,"!random"
threshold,https://threshold.gamepedia.com/api.php,generic,"!random"
magikarpjump,https://magikarpjump.gamepedia.com/api.php,generic,"!random"
mistsurvival,https://mistsurvival.gamepedia.com/api.php,generic,"!random"
evolve,https://evolve.gamepedia.com/api.php,generic,"!random"
deathgarden,https://deathgarden.gamepedia.com/api.php,generic,"!random"
handoffate,https://handoffate.gamepedia.com/api.php,generic,"!random"
ninokuni2,https://ninokuni2.gamepedia.com/api.php,generic,"!random"
crossout,https://crossout.gamepedia.com/api.php,generic,"!random"
gauntlet,https://gauntlet.gamepedia.com/api.php,generic,"!random"
signsoflife,https://signsoflife.gamepedia.com/api.php,generic,"!random"
civilizationcraft,https://civilizationcraft.gamepedia.com/api.php,generic,"!random"
gameofthronesascent,https://gameofthronesascent.gamepedia.com/api.php,generic,"!random"
cryofall,https://cryofall.gamepedia.com/api.php,generic,"!random"
starlancer,https://starlancer.gamepedia.com/api.php,generic,"!random"
freeman,https://freeman.gamepedia.com/api.php,generic,"!random"
thewildeight,https://thewildeight.gamepedia.com/api.php,generic,"!random"
roshpitchampions,https://roshpitchampions.gamepedia.com/api.php,generic,"!random"
vagante,https://vagante.gamepedia.com/api.php,generic,"!random"
stormworks,https://stormworks.gamepedia.com/api.php,generic,"!random"
moebius,https://moebius.gamepedia.com/api.php,generic,"!random"
tboigenesis,https://tboigenesis.gamepedia.com/api.php,generic,"!random"
azraelstear,https://azraelstear.gamepedia.com/api.php,generic,"!random"
lunaticmod,https://lunaticmod.gamepedia.com/api.php,generic,"!random"
plunderpirates,https://plunderpirates.gamepedia.com/api.php,generic,"!random"
cendric,https://cendric.gamepedia.com/api.php,generic,"!random"
runningwithrifles,https://runningwithrifles.gamepedia.com/api.php,generic,"!random"
masterxmaster,https://masterxmaster.gamepedia.com/api.php,generic,"!random"
fromthedepths,https://fromthedepths.gamepedia.com/api.php,generic,"!random"
totalminer,https://totalminer.gamepedia.com/api.php,generic,"!random"
minionmasters,https://minionmasters.gamepedia.com/api.php,generic,"!random"
citadelforgedwithfire,https://citadelforgedwithfire.gamepedia.com/api.php,generic,"!random"
shardsofazuria,https://shardsofazuria.gamepedia.com/api.php,generic,"!random"
finalfantasydimensions2,https://finalfantasydimensions2.gamepedia.com/api.php,generic,"!random"
eccentricbiomes,https://eccentricbiomes.gamepedia.com/api.php,generic,"!random"
brickforce,https://brickforce.gamepedia.com/api.php,generic,"!random"
towncraft,https://towncraft.gamepedia.com/api.php,generic,"!random"
shadowofwar,https://shadowofwar.gamepedia.com/api.php,generic,"!random"
warframe,https://warframe.gamepedia.com/api.php,generic,"!random"
shadowverse,https://shadowverse.gamepedia.com/api.php,generic,"!random"
knightschronicle,https://knightschronicle.gamepedia.com/api.php,generic,"!random"
moddingofisaac,https://moddingofisaac.gamepedia.com/api.php,generic,"!random"
colonysurvival,https://colonysurvival.gamepedia.com/api.php,generic,"!random"
titans,https://titans.gamepedia.com/api.php,generic,"!random"
dawnoftitans,https://dawnoftitans.gamepedia.com/api.php,generic,"!random"
hazardops,https://hazardops.gamepedia.com/api.php,generic,"!random"
survivethenights,https://survivethenights.gamepedia.com/api.php,generic,"!random"
civwar,https://civwar.gamepedia.com/api.php,generic,"!random"
rainbowsixsiege,https://rainbowsixsiege.gamepedia.com/api.php,generic,"!random"
ageofdecadence,https://ageofdecadence.gamepedia.com/api.php,generic,"!random"
tmole,https://tmole.gamepedia.com/api.php,generic,"!random"
hover,https://hover.gamepedia.com/api.php,generic,"!random"
deadinvinland,https://deadinvinland.gamepedia.com/api.php,generic,"!random"
evospace,https://evospace.gamepedia.com/api.php,generic,"!random"
hordesio,https://hordesio.gamepedia.com/api.php,generic,"!random"
riseofkings,https://riseofkings.gamepedia.com/api.php,generic,"!random"
rainworld,https://rainworld.gamepedia.com/api.php,generic,"!random"
cobalt,https://cobalt.gamepedia.com/api.php,generic,"!random"
battleborn,https://battleborn.gamepedia.com/api.php,generic,"!random"
inquisitormartyr,https://inquisitormartyr.gamepedia.com/api.php,generic,"!random"
treeoflife,https://treeoflife.gamepedia.com/api.php,generic,"!random"
forcedshowdown,https://forcedshowdown.gamepedia.com/api.php,generic,"!random"
dawnofman,https://dawnofman.gamepedia.com/api.php,generic,"!random"
startrekadversaries,https://startrekadversaries.gamepedia.com/api.php,generic,"!random"
ballisticng,https://ballisticng.gamepedia.com/api.php,generic,"!random"
dyinglight,https://dyinglight.gamepedia.com/api.php,generic,"!random"
shardbound,https://shardbound.gamepedia.com/api.php,generic,"!random"
fracturedbutwhole,https://fracturedbutwhole.gamepedia.com/api.php,generic,"!random"
chasm,https://chasm.gamepedia.com/api.php,generic,"!random"
genesis,https://genesis.gamepedia.com/api.php,generic,"!random"
grimmwood,https://grimmwood.gamepedia.com/api.php,generic,"!random"
childrenofmorta,https://childrenofmorta.gamepedia.com/api.php,generic,"!random"
goliath,https://goliath.gamepedia.com/api.php,generic,"!random"
everoasis,https://everoasis.gamepedia.com/api.php,generic,"!random"
incelebrationofviolence,https://incelebrationofviolence.gamepedia.com/api.php,generic,"!random"
legostarwarstheforceawakens,https://legostarwarstheforceawakens.gamepedia.com/api.php,generic,"!random"
theblackdeath,https://theblackdeath.gamepedia.com/api.php,generic,"!random"
arcfall,https://arcfall.gamepedia.com/api.php,generic,"!random"
ancestors,https://ancestors.gamepedia.com/api.php,generic,"!random"
astrolords,https://astrolords.gamepedia.com/api.php,generic,"!random"
factorytown,https://factorytown.gamepedia.com/api.php,generic,"!random"
kynseed,https://kynseed.gamepedia.com/api.php,generic,"!random"
waywardterranfrontier,https://waywardterranfrontier.gamepedia.com/api.php,generic,"!random"
fantasygeneral2,https://fantasygeneral2.gamepedia.com/api.php,generic,"!random"
avencolony,https://avencolony.gamepedia.com/api.php,generic,"!random"
lawbreakers,https://lawbreakers.gamepedia.com/api.php,generic,"!random"
nextdaysurvival,https://nextdaysurvival.gamepedia.com/api.php,generic,"!random"
wehappyfew,https://wehappyfew.gamepedia.com/api.php,generic,"!random"
deepskyderelicts,https://deepskyderelicts.gamepedia.com/api.php,generic,"!random"
blackgoldonline,https://blackgoldonline.gamepedia.com/api.php,generic,"!random"
niffelheim,https://niffelheim.gamepedia.com/api.php,generic,"!random"
journey,https://journey.gamepedia.com/api.php,generic,"!random"
elementalguardians,https://elementalguardians.gamepedia.com/api.php,generic,"!random"
nightinthewoods,https://nightinthewoods.gamepedia.com/api.php,generic,"!random"
shatteredskies,https://shatteredskies.gamepedia.com/api.php,generic,"!random"
iamsetsuna,https://iamsetsuna.gamepedia.com/api.php,generic,"!random"
starlost,https://starlost.gamepedia.com/api.php,generic,"!random"
elderscrollslegends,https://elderscrollslegends.gamepedia.com/api.php,generic,"!random"
hillclimbracing2,https://hillclimbracing2.gamepedia.com/api.php,generic,"!random"
duelofsummoners,https://duelofsummoners.gamepedia.com/api.php,generic,"!random"
orcishinn,https://orcishinn.gamepedia.com/api.php,generic,"!random"
cossacks3,https://cossacks3.gamepedia.com/api.php,generic,"!random"
grealm,https://grealm.gamepedia.com/api.php,generic,"!random"
suigeneris,https://suigeneris.gamepedia.com/api.php,generic,"!random"
evilgenius,https://evilgenius.gamepedia.com/api.php,generic,"!random"
satellitereign,https://satellitereign.gamepedia.com/api.php,generic,"!random"
automation,https://automation.gamepedia.com/api.php,generic,"!random"
flamebreak,https://flamebreak.gamepedia.com/api.php,generic,"!random"
walkingdeadrts,https://walkingdeadrts.gamepedia.com/api.php,generic,"!random"
planetnomads,https://planetnomads.gamepedia.com/api.php,generic,"!random"
jadedpacks,https://jadedpacks.gamepedia.com/api.php,generic,"!random"
verdantskies,https://verdantskies.gamepedia.com/api.php,generic,"!random"
pocketclubmanager,https://pocketclubmanager.gamepedia.com/api.php,generic,"!random"
riseofthetriad,https://riseofthetriad.gamepedia.com/api.php,generic,"!random"
ghostreconwildlands,https://ghostreconwildlands.gamepedia.com/api.php,generic,"!random"
wolcen,https://wolcen.gamepedia.com/api.php,generic,"!random"
theexiled,https://theexiled.gamepedia.com/api.php,generic,"!random"
dicecameraaction,https://dicecameraaction.gamepedia.com/api.php,generic,"!random"
terminalconflict,https://terminalconflict.gamepedia.com/api.php,generic,"!random"
spellwake,https://spellwake.gamepedia.com/api.php,generic,"!random"
bindingofisaacfoursouls,https://bindingofisaacfoursouls.gamepedia.com/api.php,generic,"!random"
cyberpunk2077,https://cyberpunk2077.gamepedia.com/api.php,generic,"!random"
scrapmechanic,https://scrapmechanic.gamepedia.com/api.php,generic,"!random"
dreamdaddy,https://dreamdaddy.gamepedia.com/api.php,generic,"!random"
scpunity,https://scpunity.gamepedia.com/api.php,generic,"!random"
miitomo,https://miitomo.gamepedia.com/api.php,generic,"!random"
taichipanda,https://taichipanda.gamepedia.com/api.php,generic,"!random"
awlr,https://awlr.gamepedia.com/api.php,generic,"!random"
thesurge,https://thesurge.gamepedia.com/api.php,generic,"!random"
alphabirth,https://alphabirth.gamepedia.com/api.php,generic,"!random"
happybirthdays,https://happybirthdays.gamepedia.com/api.php,generic,"!random"
fightleague,https://fightleague.gamepedia.com/api.php,generic,"!random"
slimerancher,https://slimerancher.gamepedia.com/api.php,generic,"!random"
postscriptum,https://postscriptum.gamepedia.com/api.php,generic,"!random"
pine,https://pine.gamepedia.com/api.php,generic,"!random"
polygod,https://polygod.gamepedia.com/api.php,generic,"!random"
evolution,https://evolution.gamepedia.com/api.php,generic,"!random"
deadmatter,https://deadmatter.gamepedia.com/api.php,generic,"!random"
trysaria,https://trysaria.gamepedia.com/api.php,generic,"!random"
kingsway,https://kingsway.gamepedia.com/api.php,generic,"!random"
staroceananamnesis,https://staroceananamnesis.gamepedia.com/api.php,generic,"!random"
helloneighbor,https://helloneighbor.gamepedia.com/api.php,generic,"!random"
ozbrokenkingdom,https://ozbrokenkingdom.gamepedia.com/api.php,generic,"!random"
dualuniverse,https://dualuniverse.gamepedia.com/api.php,generic,"!random"
mankinddivided,https://mankinddivided.gamepedia.com/api.php,generic,"!random"
sanctum,https://sanctum.gamepedia.com/api.php,generic,"!random"
monkeykingonline,https://monkeykingonline.gamepedia.com/api.php,generic,"!random"
azurlane,https://azurlane.gamepedia.com/api.php,generic,"!random"
uayeb,https://uayeb.gamepedia.com/api.php,generic,"!random"
memoriesofmars,https://memoriesofmars.gamepedia.com/api.php,generic,"!random"
rebelgalaxyoutlaw,https://rebelgalaxyoutlaw.gamepedia.com/api.php,generic,"!random"
stardrive2,https://stardrive2.gamepedia.com/api.php,generic,"!random"
overpoch,https://overpoch.gamepedia.com/api.php,generic,"!random"
fantasytalesonline,https://fantasytalesonline.gamepedia.com/api.php,generic,"!random"
rokh,https://rokh.gamepedia.com/api.php,generic,"!random"
mqel,https://mqel.gamepedia.com/api.php,generic,"!random"
